id,num01,num02,num03,num04,num05,num06,num07,num08,num09,num10,num11,num12,num13,num14,num15,num16,num17,num18,num19,num20,num21,num22,num23,num24,cat_contract,cat_region,cat_payment,tenure_months,target
1,-0.9460582099819794,-0.0703132762404737,1.8244454556295222,-2.754422119334114,0.8088653522279924,-0.11109398456627925,-0.2689496760995246,-3.078209696124086,0.8012745384400579,-0.4170590678268536,0.7992645002074034,-1.4843333984487874,1.645497076003957,1.5196352097384858,-1.2592343843813203,3.0954066318213997,-0.6830258556183963,1.1529017392548937,0.15021251900039634,-1.6165148410320342,-1.9894639336178848,1.4073904579373027,-0.21836226350380283,2.016052323161764,0,2,3,33,0
2,-2.484027053625434,0.739378344022594,1.5969077741732804,-2.5864791552562316,-0.03322454508791046,-3.0544117865883447,-4.706908047686875,-9.795168949410957,0.14591087843379755,-1.1226405932590398,-0.31392284667695747,-1.2985572840130177,4.402595271638736,0.5522761700461376,-0.00636301582244407,-0.7296151031119449,1.0724161030418522,2.654620673356301,1.9554622741778753,-1.727039788798337,-0.5839972329268276,1.1367608622830632,0.2859778184671038,-0.31087934886472235,2,2,2,102,1
3,1.5226291123152595,7.159635337826522,-0.5649034953256873,-4.493109546752034,1.6236102000094015,5.45018667703096,-0.9745946162212358,-5.189589445164404,1.6005913253982318,-0.47724318859746034,-0.8396335260540763,0.41309658707122865,3.2778256860746784,0.9301338062473723,1.2190606467447245,0.6826099615764433,2.5879409139927643,2.4226562981594473,-0.5736421176537199,0.5244076189791931,2.0224297502868738,1.2783579008548176,-0.8505471849719337,0.847456693287657,1,0,2,3,0
4,0.4633731713451892,-1.0739076651917,1.7528129741666811,0.36278574849759626,2.7908719773288584,4.0823847683752765,0.32228308244292925,3.3909836714389208,-0.03392876622043801,1.149337253486815,0.6047845256235089,-0.09066061107913577,-0.7973000460117435,-0.2010654149730592,0.2174284333455361,4.598689443597284,1.1458585344433843,-2.4463820451367915,1.8097144169803994,2.3998338805128867,-1.431575527273846,-0.7469871037994915,0.049638735265131996,2.414689045468923,1,0,1,50,0
5,3.188389598607735,-4.701692299623068,-0.6899176782398833,-0.44899517850122683,0.3738206889878842,-3.2753626987225157,-1.760930559023782,0.9236891936969943,0.537344753399554,1.1137182085763657,1.171501094277968,-0.14317188027375202,3.479856015298564,-1.0954205404700408,-1.4024691526681083,1.6201112249803111,-0.9564199216160416,-0.7576556450568213,0.2891815832236858,-2.1834067168662803,-2.8965897695584215,2.4403431417472774,-1.0971679030492634,1.4573227273760077,1,2,3,81,0
6,-0.1311870453139874,1.618493206318204,-0.1139244305276258,-0.6745037355355282,0.35261257235593635,1.6504488724951991,1.4768366363573167,1.9565507606439467,-0.053047754763921415,-0.7991849053627458,-0.6987020793545552,0.9144979231270359,-0.7550839619322425,1.5614893650690678,-1.0279603522080243,4.024602544350717,1.5651270018626242,-1.819682620290528,0.393412022416725,0.4588603911664849,-2.669808933451554,1.5142621983519606,-0.8529430412269314,1.4466062495268008,2,2,0,37,0
7,2.631630124834931,0.4680515202731599,0.812154822645702,-2.3228890299022895,-2.5571768294734047,4.633743697335384,-1.310890885728433,0.5357057465262974,-1.7237122033776349,-1.3769000099199848,0.7166228782308613,-0.32692080560322606,5.852466746615696,-2.844403685792126,1.2988158820571187,3.5552648143866166,1.3561964259946955,-1.2777358190272525,1.5674719092853526,2.550697644355519,0.8103859605100343,1.604962913240017,-1.26220098328424,1.243550689035208,0,2,1,57,0
8,-0.34507960132017823,-4.5862370123997325,-0.30104037082951873,-0.8538069318629133,-1.219516643946535,-0.919026649107978,-0.5959180390284784,1.2605277203931893,0.3400463789678302,0.004951687353384687,-1.5902546386591705,1.6696158327326545,-1.0359920092800095,0.49607943645019037,1.3554120340466271,0.9941873407314011,-0.5418205876652993,-1.5925627785982268,2.7313108843962715,-2.468211483749389,-1.2269935680556427,-1.1642332180414008,0.09397725648437813,-0.393249149315821,2,0,3,19,0
9,-2.806228854224383,1.0636890631774474,0.23939199036053563,0.74638570634053,-0.9700286440190697,2.1444386482135385,3.7775093234229886,2.1950612873160895,1.520921377402194,-0.8213989133649026,2.021891083000627,-1.5680722471802735,-2.3418772353381443,1.8492387781695836,0.4955307709927314,3.526616269505021,-0.001990710865091172,0.07679562787846805,0.6937278335097681,1.518965191140735,0.17298029017525807,0.9092391596436605,-0.005292037514215618,1.2504693791934245,0,2,1,15,1
10,1.2131360906619677,0.42686501990997394,-0.05411211177931564,-3.3764509453135023,2.4015100656524644,4.992824687335562,-0.5888926186597854,2.065382524893043,1.6248270879358082,-0.6654183878147691,-0.4517360042992005,-1.5610209476455055,3.308504308563135,0.4778351054564831,1.1444044371580067,4.190677270474226,-1.2096803196365191,-0.9448192832924084,2.018001719305862,1.3696764388917269,3.3969259988950005,-0.9322317882192563,-0.627825861612449,0.15778874749427763,0,0,0,25,0
11,-0.8173848811305999,-6.211406431843936,-0.530913461058507,2.705302615411735,-0.20529857514304514,-8.8647990422993,-4.488114543317106,-4.019621715977365,-1.1626476280263318,-1.5815422347397619,0.10601181910913615,-1.4371258716369102,-2.3621563736221374,0.6849316539429249,-2.3567520148375762,-3.8861548324692183,-1.4939970414024835,0.8470752493720313,-0.07655071215853781,-3.9958954402213145,-4.153624563688805,-1.7667777361476307,-0.3260597844503241,0.19229301761991124,1,0,1,26,0
12,4.000489513158602,0.8228273456732611,-0.13732710673733747,-2.1463643157461125,2.7036765216384597,1.5021063574157445,1.2953770368655584,2.11035237590659,0.9904361199572763,-1.2357770152627945,2.5644117648121543,-0.21372082336599235,4.94509407241088,-1.052538708288862,-0.3883502995876485,0.08495187179384829,-0.9122313714059511,1.1879303359757882,-0.5434836723749836,-0.5530009929111545,3.7137268593384594,3.1714845494750725,-1.1564276903857156,-0.8489781435267536,2,2,1,66,1
13,-2.2501213560378392,0.318350277032935,0.6084147501619515,4.163380730233282,0.3049044365509912,-4.281996215480408,-2.975580995739903,-2.419688208974502,-0.3124359455984934,1.097790700898014,0.49256360576918456,-0.0995624757613236,-5.768697458653917,4.950072977494823,0.34683743199500394,-2.0842134367516194,3.934994104872974,0.22393688913901322,3.695996362219762,-1.2460524698061488,-0.9525682632729845,-1.1001315127471232,-0.6842184068697407,-1.048038664431693,2,3,2,106,0
14,0.12707309634763053,0.4925433773088367,0.4019100009728273,-1.4262997786825076,-0.6684145982954521,-0.21516361475843437,-0.5364251734792354,-2.523730829315161,-0.8411899040231791,1.2721101690776615,0.5562049538966671,-1.3955725618248065,0.4689824924249502,1.5234172929064207,0.8258657833470454,0.9985851652889512,-0.41200819919538545,1.6766053844440547,-0.47430225627099265,-1.3315017392535675,-0.7714437264686815,0.6881069705737335,1.1980630178646439,1.5515044045576376,2,3,0,70,0
15,1.961148992496455,2.1311794167970732,-0.6322805680539595,-3.090695386166023,0.5679113361688707,4.579377530654104,-3.9971341138860055,-3.995157161541087,-0.5221724347004599,-1.3303400450585425,-0.7630130601390234,-1.6131166315600098,0.6444407379853268,-0.006418427836571872,-1.9349666663233402,-1.425697045044971,1.6359990529416177,0.6986796513541078,1.1204367049676944,-0.192703948627573,1.876670185256743,-3.4139669704032096,-0.42773707649832515,0.16210577306840368,2,4,1,72,0
16,3.752785734055498,1.4151809644976814,1.0198365491977734,-4.5039351768208284,0.7240243987967809,6.809143384351955,-2.7820618342075285,-1.300960175861149,1.0954746425909312,1.2107075760889292,-1.0662658713050086,0.9256638474484741,6.520699127334696,-3.0688261156269743,-2.3403720144643745,1.6718924065520948,1.358222083094026,-0.45186862680745143,1.9109001028985724,1.73042487984823,3.1577611880414684,-0.25149727448012404,-1.3394997211971846,0.260430705715859,2,4,3,36,0
17,0.781711686259445,1.8097421902111925,0.4932640714090152,-1.611272707363785,0.20156498296727798,6.722476197759928,-0.35548692675895777,2.515897272796115,0.5881432757299913,-0.31774116865963337,0.0670442225165446,0.48986197535579873,3.4921034064453345,-2.0717492926470493,0.608136823126197,4.243547933561403,1.595956525033944,-2.5810820418694025,2.3652270283080643,4.396825446201165,2.1464105318270317,-0.4271698253802294,-1.123186740781803,0.3274541816391028,1,1,0,53,0
18,-1.3959486642066885,-0.8654847009791986,1.1080032913804614,-0.6569584094862133,0.8157138347454415,0.004851926612844405,1.3742446116064602,1.0540467668733322,0.6552944856006161,-1.5635827843451404,-0.9494352472885496,0.7105560716948389,0.43855172743936177,0.6172890329786858,1.2634078496455083,5.638422542278305,1.0741583175235443,-2.1904342546369606,0.9085938626302692,0.165743720228281,-5.062661879315728,2.572944712301555,1.5591418955347964,2.4859257539213737,0,3,3,43,0
19,-0.9302100333850333,1.4954473567321642,-0.14145240777522458,3.9192638094172305,0.9013854357186922,-3.215994653479635,-4.8991677806249525,-5.651259792270509,-1.0719776855569094,0.20160577438875713,-0.9555084517467943,0.5553539505466257,-6.3824368877920925,3.913194286089858,0.37174602562250947,-3.7712727413968024,4.473313971805737,1.3899566914794894,1.4446700739023055,-1.0399605628758988,-2.6668641446747126,-2.6091045667828823,-0.04370274964487527,0.9416659332534536,2,0,0,3,0
20,1.6488640450342351,-10.228287342297872,0.5591051503479815,2.5481919494398824,-0.22442235106692232,-6.327765058012795,0.4459836721254632,2.6362881150437287,0.19098411725612705,1.7626847712429716,0.17786061650820048,-0.6966509032981049,-3.677526853717362,-2.0628474204073335,0.27040013928391904,-4.473223352667674,-1.9601042473620298,-0.671562082913401,0.35691237839807566,-5.591749792041236,-3.6354749468851533,-0.816764671847575,-1.6363803749166135,-0.4072448080599206,1,4,1,60,1
21,-2.355649759463775,2.580997779386874,-0.7596080680866155,-0.5845251158642462,0.049760071949083856,-3.1674852238523363,-1.4502900776492784,-3.396541931632888,2.064525988289646,-0.9405493144553155,-0.5097423357538685,-1.0513362346614141,0.5443762790819356,0.8943988684922357,-0.5501227564392804,2.876987373460942,4.041361438879564,-2.951032940873662,0.37056198374497007,-0.46339746654546843,-7.701339719542873,2.886142304243257,-0.09970648304491532,0.6340072555500267,1,1,2,57,0
22,3.5716700364309264,0.5448836858151298,1.3771765291556162,0.44503865960501665,-0.8226543017082133,3.4971673458951256,-2.6029391222967737,1.8740895139585616,0.4064331610087757,-0.1864372288017315,-0.1375916728303635,1.0082631244751334,3.0828608304525287,-3.231242798837836,0.7687671838340744,-0.03951576618603014,2.6055326336640956,-2.2955611280771877,1.4253064758077276,3.084783049723769,1.2921028755343253,-0.46195548599445013,-0.355923418863284,-0.3581575164414894,1,3,3,26,0
23,-1.7167302134198894,5.148489278875037,-0.7565612058313329,-1.0603482288134478,-1.1988451819749495,-2.785907844186006,-0.3979494642697692,-5.015003627352985,-0.1597776199775979,1.2215898479919467,-0.8835222601476993,0.5270654987281441,1.8410955321054967,1.3262482868757388,0.900892308410938,-0.08540072750108287,2.8185057791603425,0.672549350722528,-1.019538162970898,-0.6847513323901344,-2.820170582940074,3.6864420734472483,0.12801695932616367,-0.6256852740215331,0,4,1,49,0
24,1.483438472218814,2.4145657026906937,0.23305581405027984,2.785178402530224,-0.5474694632921777,-4.3905064671095895,-4.621745790948058,-7.261045990561139,0.8568684732494092,-0.12123996430335827,-0.9588380406358344,1.8165192422376792,2.206438611366113,-3.7720428514592657,-0.39941582164803335,-6.174721032752123,5.611261442658468,0.6738236952841197,-1.1745409884477374,0.4499553083249699,-3.9837403681582417,2.3586097489273214,1.3077321181806754,-0.5463503163546652,2,3,0,60,0
25,0.0727321503899293,2.301210112982591,-2.574021013236685,-3.1742292654047946,-0.9114532982289325,3.2532341693012645,-0.5693174439355049,-0.9127205896506946,-0.4329543882660476,-1.1954646339450918,0.20647338369516638,0.048476161493264065,2.818868074969153,1.4949570930272018,1.388752868853941,3.863033070381733,-0.29418052461164756,0.26076477691577304,0.9137596110194595,0.7837421882331167,1.4342062733951704,0.4400293861654385,-0.8574048846593861,0.902060600517126,2,4,3,6,0
26,-1.7653920378733177,-1.917227175970593,0.03749826003815924,2.5582345211267006,0.15456843527513617,-5.113655674056473,-0.7342228777066835,-1.2055241035621238,-0.0062290663159321885,-1.6133578413535383,0.1396072758716573,0.3439162176053907,-3.4019183512996887,-0.5651011006103097,-1.9999629145052125,-5.669375298880191,1.6535391207667902,-0.8955082902715947,0.983208294139551,-2.3929371472270176,-1.3878744234913127,-1.0320828548083412,2.7010033996652445,-3.472969833917822,1,0,3,5,0
